# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		117719		2731		1810
1		99217		5453		1979
2		81994		8165		1980
3		69862		10869		2002
4		62594		13559		1984
5		56172		16244		2038
6		53025		18927		2017
7		50673		21608		2041
8		48433		24273		2035
9		47647		26942		2057
10		46811		29612		2044
11		45873		32277		2027
12		45113		34933		2022
13		44824		37588		2035
14		44349		40245		2039
15		43956		42901		2039
16		43624		45546		2037
17		43694		48205		2050
18		43374		50869		2048
19		43479		53519		2050
20		43444		56157		2041
21		43310		58801		2039
22		43592		61450		2058
23		43712		64099		2067
24		43441		66755		2045
25		43434		69405		2044
26		43556		72058		2043
27		43358		74708		2056
28		43410		77358		2046
29		43391		80021		2053
30		43051		82658		2041
31		43002		85314		2036
32		43139		87971		2037
33		43513		90624		2043
34		43247		93267		2055
35		43074		95911		2050
36		43099		98559		2049
37		43268		101207		2059
38		42980		103866		2051
39		42537		106521		2053
40		42739		109169		2044
41		42534		111794		2045
42		42608		114435		2044
43		42340		117078		2038
44		42379		119728		2042
45		42453		122395		2046
46		42655		125040		2056
47		42787		127680		2052
48		42832		130345		2053
49		42789		132995		2033
50		42717		135635		2042
51		42606		138284		2042
52		42680		140940		2036
53		42800		143573		2051
54		42725		146230		2044
55		42787		148894		2054
56		42768		151539		2053
57		43025		154176		2063
58		43053		156826		2051
59		42872		159487		2041
60		43030		162139		2041
61		42586		164780		2045
62		42483		167428		2045
63		42712		170076		2036
64		42583		172720		2030
65		42474		175365		2025
66		42739		178000		2041
67		42697		180653		2036
68		42790		183302		2038
69		42883		185967		2041
70		42875		188622		2033
71		42487		191276		2041
72		42590		193924		2035
73		42352		196563		2040
74		42283		199210		2054
75		42462		201858		2040
76		42253		204503		2040
77		42274		207150		2037
78		42302		209791		2045
79		42104		212434		2049
80		42038		215062		2037
81		42020		217696		2043
82		41918		220348		2048
83		41907		223013		2042
84		42065		225655		2044
85		42029		228292		2038
86		41944		230933		2040
87		41872		233573		2044
88		41842		236206		2042
89		41940		238862		2046
90		41947		241510		2043
91		41946		244150		2036
92		41882		246802		2041
93		41898		249452		2041
94		41945		252110		2046
95		42029		254750		2037
96		41898		257396		2044
97		42070		260039		2031
98		41959		262692		2042
99		42137		265346		2046
100		42037		267991		2055
101		42188		270646		2053
102		42219		273298		2052
103		42032		275936		2054
104		41928		278593		2052
105		41951		281231		2047
106		41829		283880		2039
107		42019		286519		2057
108		41935		289158		2055
109		41914		291794		2061
110		41860		294440		2054
111		41873		297090		2048
112		41803		299737		2054
113		42000		302364		2054
114		42040		305012		2053
115		42021		307664		2042
116		41896		310302		2044
117		41764		312943		2044
118		41803		315586		2042
119		41792		318247		2041
120		41842		320894		2037
121		41863		323536		2040
122		41824		326166		2034
123		41879		328808		2037
124		41810		331450		2034
125		41746		334084		2033
126		41701		336744		2029
127		41662		339396		2033
128		41624		342046		2030
129		41789		344690		2031
130		41595		347320		2031
131		41552		349955		2034
132		41712		352590		2042
133		41751		355246		2045
