# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		109650		12293		7901
1		97737		24575		8297
2		87742		36839		8427
3		80618		49094		8478
4		75071		61351		8528
5		70219		73609		8477
6		65951		85866		8501
7		62830		98100		8488
8		59979		110342		8468
9		57291		122571		8536
10		55429		134814		8515
11		53977		147054		8531
12		52525		159298		8537
13		51198		171530		8534
14		50104		183767		8498
15		49276		196003		8561
16		48547		208219		8565
17		47926		220454		8591
18		47361		232670		8590
19		46896		244908		8581
20		46262		257147		8617
21		45754		269385		8599
22		45189		281630		8578
23		44784		293862		8595
24		44444		306081		8610
25		44109		318334		8605
26		43769		330550		8640
27		43418		342790		8626
28		43082		355018		8618
29		42863		367260		8606
30		42654		379508		8594
31		42407		391749		8617
32		42158		403987		8635
33		41996		416224		8621
34		41732		428468		8598
35		41549		440697		8619
36		41360		452941		8593
37		41176		465183		8588
38		40987		477418		8593
39		40842		489678		8620
40		40623		501922		8601
41		40450		514169		8607
42		40231		526407		8603
43		40082		538639		8582
44		40003		550891		8608
45		39864		563131		8616
46		39697		575370		8608
47		39512		587622		8610
48		39391		599861		8623
49		39269		612109		8615
50		39157		624361		8620
51		39075		636611		8619
52		38885		648883		8625
53		38811		661138		8622
54		38736		673398		8640
55		38627		685656		8623
56		38558		697902		8621
57		38522		710154		8638
58		38381		722396		8639
59		38330		734641		8619
60		38303		746883		8626
61		38242		759127		8643
62		38150		771392		8642
63		38106		783650		8624
64		38055		795896		8621
65		38009		808153		8596
66		37987		820399		8617
67		37900		832657		8636
68		37825		844916		8636
69		37735		857160		8635
70		37658		869404		8622
71		37624		881663		8621
72		37550		893926		8611
73		37548		906182		8628
74		37542		918428		8629
75		37471		930672		8609
76		37407		942917		8637
77		37371		955163		8620
78		37296		967408		8629
79		37242		979658		8637
80		37190		991903		8638
81		37137		1004170		8641
82		37103		1016425		8648
83		37052		1028693		8635
84		37013		1040958		8639
85		36989		1053213		8633
86		36956		1065453		8632
87		36945		1077702		8638
88		36917		1089957		8630
89		36855		1102211		8626
90		36831		1114475		8645
91		36801		1126722		8633
92		36759		1138964		8643
93		36740		1151223		8645
94		36656		1163485		8623
95		36657		1175745		8632
96		36632		1187994		8632
97		36592		1200263		8626
98		36561		1212539		8624
99		36545		1224795		8630
100		36527		1237050		8640
101		36479		1249313		8643
102		36464		1261569		8629
103		36455		1273826		8633
104		36414		1286082		8629
105		36370		1298343		8637
106		36351		1310610		8635
107		36342		1322877		8632
108		36352		1335139		8630
109		36350		1347372		8640
110		36373		1359633		8635
111		36337		1371899		8644
112		36325		1384153		8655
113		36329		1396418		8636
114		36279		1408675		8654
115		36256		1420942		8640
116		36222		1433199		8650
117		36221		1445463		8658
118		36197		1457716		8645
119		36153		1469968		8647
120		36113		1482231		8647
121		36093		1494492		8649
122		36066		1506763		8636
123		36008		1519028		8642
124		36014		1531286		8646
125		36000		1543543		8626
126		35977		1555820		8630
127		35971		1568083		8624
128		35945		1580347		8626
129		35918		1592607		8636
130		35912		1604858		8635
131		35905		1617120		8630
132		35917		1629380		8637
133		35891		1641629		8638
134		35898		1653891		8627
135		35868		1666167		8635
136		35859		1678431		8634
137		35833		1690707		8645
138		35830		1702964		8637
139		35823		1715207		8638
140		35777		1727449		8653
141		35754		1739698		8659
142		35753		1751950		8646
143		35764		1764212		8636
144		35735		1776486		8647
145		35697		1788733		8643
146		35714		1800999		8631
147		35669		1813261		8633
148		35651		1825533		8635
149		35632		1837796		8630
150		35633		1850043		8637
151		35633		1862317		8632
152		35631		1874577		8634
153		35622		1886826		8616
154		35584		1899090		8621
155		35560		1911354		8621
156		35569		1923620		8628
157		35582		1935883		8640
158		35563		1948140		8630
159		35548		1960402		8641
160		35534		1972659		8645
161		35512		1984915		8654
162		35512		1997158		8635
163		35492		2009419		8644
164		35484		2021682		8646
165		35487		2033924		8640
166		35482		2046174		8647
167		35462		2058436		8655
168		35429		2070690		8654
169		35448		2082951		8655
170		35448		2095201		8655
171		35438		2107477		8657
172		35435		2119750		8650
173		35413		2132003		8653
174		35402		2144256		8647
175		35391		2156512		8648
176		35375		2168786		8641
177		35359		2181041		8642
178		35374		2193304		8642
179		35369		2205566		8640
180		35358		2217832		8641
181		35321		2230091		8642
182		35299		2242339		8651
183		35316		2254613		8642
184		35292		2266890		8641
185		35296		2279158		8634
186		35308		2291425		8628
187		35300		2303687		8640
188		35305		2315959		8647
189		35315		2328226		8643
190		35317		2340483		8655
191		35328		2352745		8656
192		35309		2365006		8661
193		35280		2377275		8661
194		35253		2389525		8659
195		35236		2401793		8653
196		35233		2414046		8648
197		35255		2426309		8651
198		35240		2438573		8655
199		35237		2450832		8646
200		35264		2463119		8652
201		35253		2475369		8656
202		35245		2487628		8652
203		35231		2499873		8650
204		35211		2512130		8651
205		35198		2524390		8656
206		35210		2536647		8648
207		35182		2548915		8653
208		35183		2561182		8665
209		35170		2573445		8653
210		35178		2585716		8662
211		35153		2597979		8677
212		35135		2610248		8660
213		35131		2622515		8670
214		35141		2634781		8670
215		35129		2647035		8654
216		35108		2659299		8659
217		35058		2671561		8658
218		35058		2683824		8658
219		35044		2696092		8654
220		35051		2708361		8649
221		35060		2720624		8650
222		35040		2732885		8653
223		35068		2745144		8653
224		35036		2757405		8653
225		35023		2769656		8652
226		34995		2781918		8646
227		35006		2794178		8638
228		34993		2806429		8649
229		34968		2818689		8645
230		34961		2830946		8649
231		34945		2843208		8655
232		34956		2855460		8641
233		34928		2867714		8627
234		34903		2879963		8642
235		34888		2892224		8633
236		34872		2904484		8636
237		34870		2916755		8631
238		34860		2929027		8646
239		34841		2941292		8647
240		34801		2953547		8653
241		34775		2965806		8635
242		34799		2978078		8637
243		34800		2990359		8631
244		34766		3002619		8627
245		34769		3014888		8627
246		34746		3027149		8626
247		34735		3039416		8649
248		34709		3051675		8646
249		34700		3063946		8655
250		34697		3076212		8641
251		34698		3088477		8650
252		34686		3100736		8645
253		34678		3112987		8642
254		34671		3125246		8641
255		34666		3137511		8643
256		34660		3149766		8642
257		34650		3162018		8625
258		34667		3174271		8624
259		34653		3186537		8633
260		34616		3198799		8640
261		34615		3211063		8643
262		34579		3223316		8634
263		34558		3235586		8630
264		34577		3247842		8646
265		34577		3260110		8651
266		34562		3272366		8651
267		34527		3284635		8649
268		34504		3296904		8654
269		34503		3309180		8649
270		34489		3321433		8660
271		34465		3333707		8651
272		34442		3345965		8648
273		34424		3358248		8650
274		34443		3370514		8650
275		34424		3382781		8637
276		34425		3395038		8647
277		34413		3407312		8642
278		34401		3419577		8641
279		34373		3431849		8637
280		34377		3444118		8640
281		34357		3456378		8639
282		34335		3468641		8635
283		34333		3480902		8637
284		34326		3493173		8640
285		34314		3505439		8643
286		34298		3517705		8643
287		34301		3529948		8638
288		34313		3542222		8634
289		34311		3554482		8640
290		34300		3566752		8653
291		34285		3579007		8639
292		34273		3591273		8639
293		34270		3603536		8640
294		34287		3615798		8634
295		34284		3628065		8641
296		34291		3640341		8645
297		34296		3652605		8644
298		34269		3664874		8653
299		34248		3677148		8658
300		34247		3689399		8652
301		34242		3701679		8649
302		34238		3713955		8646
303		34236		3726216		8648
304		34238		3738491		8646
305		34230		3750754		8658
306		34246		3763013		8658
307		34227		3775272		8654
308		34230		3787523		8655
309		34227		3799795		8654
310		34205		3812061		8654
311		34202		3824328		8651
312		34196		3836598		8653
313		34209		3848875		8646
314		34192		3861131		8652
315		34185		3873396		8656
316		34176		3885659		8645
317		34156		3897939		8645
318		34162		3910203		8658
319		34144		3922472		8654
320		34155		3934738		8657
321		34138		3946994		8654
322		34142		3959258		8659
323		34130		3971519		8658
324		34129		3983800		8661
325		34120		3996057		8663
326		34108		4008320		8665
327		34105		4020581		8661
328		34094		4032850		8659
329		34093		4045106		8659
330		34104		4057383		8669
331		34109		4069641		8662
332		34083		4081907		8671
333		34082		4094175		8667
334		34085		4106431		8661
335		34083		4118687		8656
336		34080		4130964		8655
337		34079		4143224		8659
338		34070		4155493		8654
339		34065		4167743		8662
340		34056		4180006		8675
341		34052		4192276		8668
342		34063		4204551		8663
343		34064		4216824		8661
344		34039		4229105		8660
345		34035		4241379		8668
346		34036		4253648		8670
347		34034		4265919		8668
348		34024		4278202		8671
349		34039		4290462		8664
350		34033		4302726		8662
351		34024		4314987		8653
352		34044		4327252		8654
353		34018		4339501		8659
354		33986		4351776		8659
355		34003		4364041		8670
356		33994		4376301		8670
357		33995		4388575		8662
358		34001		4400832		8659
359		33994		4413092		8665
360		33996		4425351		8667
361		34003		4437618		8659
362		33975		4449884		8659
363		33985		4462150		8677
364		33990		4474430		8671
365		33967		4486695		8675
366		33950		4498956		8660
367		33934		4511219		8677
368		33945		4523494		8677
369		33944		4535755		8673
370		33924		4548023		8661
371		33909		4560295		8663
372		33906		4572562		8664
373		33894		4584830		8664
374		33868		4597107		8657
375		33888		4609376		8663
376		33896		4621633		8659
377		33900		4633890		8651
378		33905		4646158		8644
379		33893		4658424		8655
380		33906		4670695		8666
381		33891		4682971		8651
382		33893		4695238		8648
383		33877		4707495		8654
384		33880		4719761		8647
385		33873		4732021		8652
386		33865		4744284		8649
387		33837		4756560		8646
388		33841		4768840		8652
389		33836		4781099		8656
390		33840		4793364		8662
391		33865		4805638		8666
392		33871		4817918		8664
393		33865		4830177		8664
394		33860		4842454		8666
395		33865		4854714		8660
396		33850		4866986		8667
397		33840		4879253		8655
398		33825		4891522		8658
399		33817		4903789		8667
400		33829		4916042		8664
401		33809		4928313		8666
402		33801		4940572		8671
403		33802		4952837		8673
404		33819		4965105		8655
405		33815		4977369		8659
406		33804		4989638		8657
407		33799		5001895		8663
408		33795		5014178		8657
409		33787		5026441		8661
410		33789		5038715		8662
411		33783		5050988		8659
412		33776		5063262		8660
413		33778		5075510		8657
414		33778		5087779		8652
415		33778		5100041		8659
416		33765		5112307		8665
417		33764		5124588		8664
418		33771		5136840		8664
419		33766		5149116		8663
420		33771		5161386		8663
421		33764		5173643		8658
422		33756		5185905		8670
423		33752		5198160		8667
424		33741		5210412		8670
425		33747		5222691		8668
426		33749		5234963		8665
427		33746		5247229		8665
428		33751		5259492		8663
429		33750		5271762		8663
430		33756		5284005		8663
431		33747		5296282		8655
432		33736		5308563		8657
433		33743		5320831		8655
434		33758		5333089		8648
435		33742		5345361		8662
436		33751		5357639		8664
437		33735		5369902		8670
438		33732		5382167		8677
439		33724		5394447		8672
440		33716		5406731		8670
441		33710		5419015		8668
442		33698		5431279		8668
443		33698		5443553		8673
444		33700		5455822		8672
445		33705		5468071		8676
446		33708		5480351		8678
447		33701		5492619		8677
448		33693		5504893		8674
449		33695		5517172		8670
450		33690		5529438		8670
451		33710		5541707		8681
452		33694		5553963		8671
453		33700		5566223		8674
454		33697		5578491		8676
455		33695		5590752		8671
456		33688		5603014		8671
457		33694		5615287		8669
458		33693		5627558		8672
459		33681		5639823		8680
460		33687		5652088		8673
461		33681		5664351		8676
462		33685		5676605		8680
463		33683		5688867		8671
464		33672		5701131		8669
465		33688		5713388		8666
466		33686		5725646		8669
467		33665		5737921		8667
468		33666		5750189		8661
469		33674		5762464		8660
470		33670		5774725		8666
471		33675		5786980		8668
472		33658		5799243		8671
473		33653		5811505		8667
474		33661		5823766		8668
475		33660		5836037		8665
476		33666		5848307		8666
477		33656		5860595		8679
478		33653		5872858		8676
479		33656		5885124		8680
480		33657		5897390		8684
481		33657		5909665		8678
482		33652		5921933		8682
483		33653		5934204		8679
484		33662		5946477		8669
485		33664		5958746		8666
486		33667		5971021		8666
487		33657		5983282		8669
488		33644		5995552		8670
489		33655		6007832		8661
490		33649		6020101		8663
491		33652		6032368		8670
492		33645		6044634		8672
493		33638		6056893		8662
494		33645		6069154		8660
495		33632		6081424		8667
496		33632		6093707		8670
497		33648		6105963		8661
498		33634		6118230		8665
499		33628		6130500		8668
500		33622		6142767		8671
501		33614		6155038		8667
502		33618		6167311		8662
503		33610		6179583		8668
504		33608		6191840		8667
505		33602		6204113		8665
506		33595		6216382		8664
507		33597		6228660		8664
508		33599		6240930		8662
509		33588		6253217		8666
510		33591		6265497		8664
511		33600		6277765		8672
512		33607		6290042		8677
513		33595		6302319		8676
514		33592		6314591		8681
515		33597		6326865		8670
516		33604		6339151		8663
517		33603		6351421		8664
518		33593		6363689		8677
519		33582		6375967		8672
520		33581		6388224		8668
521		33598		6400497		8661
522		33597		6412767		8660
523		33590		6425041		8663
524		33587		6437300		8662
525		33587		6449560		8664
526		33582		6461826		8668
527		33581		6474091		8663
528		33589		6486367		8664
529		33571		6498640		8664
530		33569		6510918		8667
531		33568		6523184		8669
532		33567		6535447		8665
533		33557		6547732		8666
534		33562		6560002		8660
535		33559		6572284		8659
536		33566		6584565		8668
537		33586		6596841		8671
538		33573		6609114		8677
539		33567		6621395		8672
540		33563		6633661		8670
541		33554		6645930		8668
542		33572		6658202		8668
543		33578		6670472		8667
544		33579		6682731		8675
545		33577		6695008		8669
546		33574		6707272		8678
547		33556		6719537		8669
548		33559		6731787		8667
549		33544		6744060		8671
550		33556		6756326		8674
551		33556		6768603		8675
552		33553		6780872		8664
553		33547		6793145		8673
554		33540		6805408		8665
555		33534		6817664		8668
556		33541		6829941		8673
557		33542		6842197		8663
558		33554		6854462		8669
559		33543		6866733		8669
560		33544		6879001		8661
561		33537		6891281		8665
562		33533		6903557		8667
563		33536		6915827		8671
564		33540		6928096		8669
565		33533		6940366		8667
566		33532		6952642		8666
567		33527		6964907		8668
568		33531		6977170		8669
569		33530		6989437		8673
570		33532		7001705		8670
571		33530		7013973		8670
572		33531		7026239		8678
573		33525		7038498		8667
574		33513		7050764		8661
575		33502		7063042		8664
576		33478		7075309		8668
577		33476		7087573		8662
578		33473		7099843		8666
579		33477		7112104		8664
580		33474		7124374		8663
581		33474		7136654		8663
582		33474		7148923		8672
583		33471		7161194		8670
584		33473		7173456		8672
585		33468		7185723		8668
586		33469		7198006		8669
587		33470		7210275		8674
588		33474		7222529		8669
589		33475		7234804		8658
590		33468		7247073		8666
591		33466		7259352		8672
592		33461		7271618		8673
593		33466		7283890		8671
594		33477		7296156		8664
595		33472		7308429		8667
596		33473		7320710		8668
597		33471		7332974		8673
598		33476		7345234		8671
599		33479		7357491		8672
600		33475		7369745		8671
601		33474		7382007		8668
602		33464		7394274		8671
603		33453		7406552		8675
604		33452		7418809		8672
605		33459		7431072		8665
606		33469		7443338		8670
607		33447		7455611		8677
608		33432		7467876		8672
609		33426		7480151		8675
610		33423		7492412		8674
611		33427		7504676		8680
612		33433		7516956		8679
613		33424		7529230		8675
614		33429		7541494		8675
615		33430		7553770		8674
616		33407		7566036		8672
617		33414		7578299		8675
618		33417		7590558		8671
619		33422		7602823		8678
620		33415		7615089		8679
621		33413		7627368		8674
622		33399		7639635		8684
623		33395		7651909		8680
624		33391		7664191		8675
625		33408		7676460		8678
626		33404		7688728		8675
627		33413		7701001		8672
628		33415		7713274		8662
629		33408		7725545		8672
630		33398		7737815		8669
631		33392		7750084		8666
632		33389		7762372		8672
633		33390		7774635		8668
634		33397		7786906		8669
635		33402		7799184		8676
636		33401		7811460		8671
637		33383		7823738		8674
638		33377		7836015		8674
639		33386		7848280		8673
640		33399		7860550		8671
641		33389		7872815		8668
642		33409		7885092		8662
643		33406		7897372		8664
644		33409		7909643		8669
645		33406		7921905		8673
646		33394		7934183		8667
647		33400		7946447		8672
648		33397		7958714		8672
649		33404		7970976		8669
650		33404		7983251		8663
651		33400		7995525		8668
652		33394		8007796		8667
653		33379		8020061		8669
654		33389		8032324		8667
655		33378		8044573		8672
656		33371		8056832		8677
657		33378		8069095		8684
658		33366		8081358		8686
659		33375		8093624		8678
660		33364		8105899		8677
661		33375		8118167		8670
662		33359		8130445		8670
663		33367		8142717		8673
664		33369		8154978		8671
665		33376		8167251		8675
666		33380		8179512		8671
667		33385		8191800		8675
668		33387		8204067		8669
669		33385		8216332		8682
670		33379		8228596		8674
671		33360		8240870		8678
672		33354		8253141		8675
673		33361		8265413		8673
674		33349		8277674		8676
675		33371		8289948		8671
676		33363		8302216		8676
677		33363		8314475		8673
678		33353		8326751		8677
679		33352		8339010		8675
680		33337		8351266		8675
681		33331		8363532		8671
682		33332		8375795		8669
683		33339		8388068		8670
684		33336		8400346		8672
685		33324		8412625		8670
686		33328		8424895		8676
687		33334		8437169		8680
688		33337		8449441		8683
689		33341		8461713		8680
690		33330		8473982		8674
691		33311		8486252		8676
692		33320		8498522		8679
693		33312		8510796		8677
694		33308		8523084		8681
695		33302		8535344		8673
696		33298		8547620		8677
697		33283		8559887		8680
698		33277		8572162		8681
699		33292		8584432		8683
700		33296		8596693		8677
701		33293		8608956		8677
702		33282		8621239		8678
703		33276		8633519		8683
704		33279		8645787		8685
705		33273		8658053		8677
706		33284		8670325		8673
707		33280		8682597		8677
708		33265		8694868		8679
709		33263		8707135		8675
710		33261		8719403		8680
711		33259		8731665		8685
712		33267		8743937		8682
713		33267		8756203		8681
714		33262		8768477		8680
715		33262		8780753		8682
716		33270		8793016		8678
717		33267		8805281		8676
718		33270		8817561		8677
719		33260		8829837		8681
720		33256		8842106		8681
721		33265		8854383		8684
722		33254		8866648		8680
723		33241		8878930		8688
